[START][2025-06-05 13:21:12] LSP logging initiated
[WARN][2025-06-05 13:21:12] ...m/lsp/client.lua:1127	"server_request: no handler found for"	"workspace/diagnostic/refresh"
[ERROR][2025-06-05 13:21:12] ...lsp/handlers.lua:562	"Unhandled exception: MethodNotFound\nError: MethodNotFound\n    at handleResponse (/Users/mahd/DEV/dotfiles-macos/.local/share/nvim/mason/packages/json-lsp/node_modules/vscode-langservers-extracted/node_modules/vscode-jsonrpc/lib/common/connection.js:606:48)\n    at handleMessage (/Users/mahd/DEV/dotfiles-macos/.local/share/nvim/mason/packages/json-lsp/node_modules/vscode-langservers-extracted/node_modules/vscode-jsonrpc/lib/common/connection.js:443:20)\n    at Immediate.<anonymous> (/Users/mahd/DEV/dotfiles-macos/.local/share/nvim/mason/packages/json-lsp/node_modules/vscode-langservers-extracted/node_modules/vscode-jsonrpc/lib/common/connection.js:413:30)\n    at process.processImmediate (node:internal/timers:505:21)"
[ERROR][2025-07-20 14:21:24] ...lsp/handlers.lua:562	'[default] unhandledRejection: BugIndicatingError: Invalid range: [18, 1) from {"end":{"character":0,"line":1},"start":{"character":18,"line":0}}\n    at m0e.editFromLspContentChange (/Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/nextEditSuggestions/observableLspWorkspace.ts:193:23)\n    at /Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/nextEditSuggestions/observableLspWorkspace.ts:179:55\n    at Array.map (<anonymous>)\n    at m0e.editFromLspContentChanges (/Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/nextEditSuggestions/observableLspWorkspace.ts:179:41)\n    at m0e.applyLspContentChanges (/Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/nextEditSuggestions/observableLspWorkspace.ts:166:28)\n    at Yj.onDidChangeLspDocument (/Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/nextEditSuggestions/observableLspWorkspace.ts:79:17)\n    at /Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/nextEditSuggestions/observableLspWorkspace.ts:59:18\n    at EventEmitter.emit (node:events:507:28)\n    at Fme.update (/Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/agent/src/textDocumentManager.ts:69:26)\n    at /Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/agent/src/textDocumentManager.ts:138:66'
[ERROR][2025-07-20 14:21:29] ...lsp/handlers.lua:562	'[default] unhandledRejection: BugIndicatingError: Invalid range: [18, 1) from {"end":{"character":0,"line":1},"start":{"character":18,"line":0}}\n    at m0e.editFromLspContentChange (/Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/nextEditSuggestions/observableLspWorkspace.ts:193:23)\n    at /Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/nextEditSuggestions/observableLspWorkspace.ts:179:55\n    at Array.map (<anonymous>)\n    at m0e.editFromLspContentChanges (/Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/nextEditSuggestions/observableLspWorkspace.ts:179:41)\n    at m0e.applyLspContentChanges (/Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/nextEditSuggestions/observableLspWorkspace.ts:166:28)\n    at Yj.onDidChangeLspDocument (/Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/nextEditSuggestions/observableLspWorkspace.ts:79:17)\n    at /Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/nextEditSuggestions/observableLspWorkspace.ts:59:18\n    at EventEmitter.emit (node:events:507:28)\n    at Fme.update (/Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/agent/src/textDocumentManager.ts:69:26)\n    at /Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/agent/src/textDocumentManager.ts:138:66'
[ERROR][2025-07-20 14:21:33] ...lsp/handlers.lua:562	'[default] unhandledRejection: BugIndicatingError: Invalid range: [18, 1) from {"end":{"character":0,"line":1},"start":{"character":18,"line":0}}\n    at m0e.editFromLspContentChange (/Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/nextEditSuggestions/observableLspWorkspace.ts:193:23)\n    at /Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/nextEditSuggestions/observableLspWorkspace.ts:179:55\n    at Array.map (<anonymous>)\n    at m0e.editFromLspContentChanges (/Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/nextEditSuggestions/observableLspWorkspace.ts:179:41)\n    at m0e.applyLspContentChanges (/Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/nextEditSuggestions/observableLspWorkspace.ts:166:28)\n    at Yj.onDidChangeLspDocument (/Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/nextEditSuggestions/observableLspWorkspace.ts:79:17)\n    at /Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/lib/src/nextEditSuggestions/observableLspWorkspace.ts:59:18\n    at EventEmitter.emit (node:events:507:28)\n    at Fme.update (/Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/agent/src/textDocumentManager.ts:69:26)\n    at /Users/mahd/DEV/dotfiles-macos/.local/share/nvim/lazy/copilot.vim/copilot-language-server/agent/src/textDocumentManager.ts:138:66'
[ERROR][2025-07-20 14:22:17] ...p/_transport.lua:36	"rpc"	"taplo"	"stderr"	" INFO taplo: received shutdown request id=Number(4) method=shutdown\n"
[START][2025-07-21 22:05:02] LSP logging initiated
[ERROR][2025-07-21 22:05:02] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '24c5ca04-a93e-46c7-8508-f41a04aa89bb',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:02] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '24c5ca04-a93e-46c7-8508-f41a04aa89bb',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:04] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '2b48b1a8-1d6a-4d34-9683-157c37df6fdc',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:04] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '2b48b1a8-1d6a-4d34-9683-157c37df6fdc',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:04] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '2b48b1a8-1d6a-4d34-9683-157c37df6fdc',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:04] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '2b48b1a8-1d6a-4d34-9683-157c37df6fdc',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:04] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '2b48b1a8-1d6a-4d34-9683-157c37df6fdc',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:04] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '2b48b1a8-1d6a-4d34-9683-157c37df6fdc',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:04] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '2b48b1a8-1d6a-4d34-9683-157c37df6fdc',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:04] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '2b48b1a8-1d6a-4d34-9683-157c37df6fdc',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:04] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '2b48b1a8-1d6a-4d34-9683-157c37df6fdc',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:04] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '2b48b1a8-1d6a-4d34-9683-157c37df6fdc',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:04] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '2b48b1a8-1d6a-4d34-9683-157c37df6fdc',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:05] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '8ca32c68-2687-44a6-a2a8-3ddeb033501e',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:06] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '8ca32c68-2687-44a6-a2a8-3ddeb033501e',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:06] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '8ca32c68-2687-44a6-a2a8-3ddeb033501e',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:06] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '8ca32c68-2687-44a6-a2a8-3ddeb033501e',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:06] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '8ca32c68-2687-44a6-a2a8-3ddeb033501e',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:06] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '8ca32c68-2687-44a6-a2a8-3ddeb033501e',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:06] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '8ca32c68-2687-44a6-a2a8-3ddeb033501e',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:06] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '8ca32c68-2687-44a6-a2a8-3ddeb033501e',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:06] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '8ca32c68-2687-44a6-a2a8-3ddeb033501e',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:06] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '8ca32c68-2687-44a6-a2a8-3ddeb033501e',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:10] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '02f23434-6dcc-45e5-9b92-3ada6633fe43',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:10] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '02f23434-6dcc-45e5-9b92-3ada6633fe43',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:10] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '02f23434-6dcc-45e5-9b92-3ada6633fe43',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:10] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: '02f23434-6dcc-45e5-9b92-3ada6633fe43',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[WARN][2025-07-21 22:05:13] ...lsp/handlers.lua:564	"20:05:13.447 WARNING ⛔️ file:///etc/bashrc line 9: non-constant source not supported"
[ERROR][2025-07-21 22:05:13] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'c2241944-addc-4a1d-8356-b60a3b5887aa',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:13] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'c2241944-addc-4a1d-8356-b60a3b5887aa',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:13] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'c2241944-addc-4a1d-8356-b60a3b5887aa',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:13] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'c2241944-addc-4a1d-8356-b60a3b5887aa',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:13] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'c2241944-addc-4a1d-8356-b60a3b5887aa',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:13] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'c2241944-addc-4a1d-8356-b60a3b5887aa',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:13] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'c2241944-addc-4a1d-8356-b60a3b5887aa',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:13] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'c2241944-addc-4a1d-8356-b60a3b5887aa',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:13] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'c2241944-addc-4a1d-8356-b60a3b5887aa',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:13] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'c2241944-addc-4a1d-8356-b60a3b5887aa',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:13] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'c2241944-addc-4a1d-8356-b60a3b5887aa',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:13] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'c2241944-addc-4a1d-8356-b60a3b5887aa',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:13] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'c2241944-addc-4a1d-8356-b60a3b5887aa',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:18] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'fcaaf2bd-65c7-44cc-89ee-fc6f8b269cf8',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:18] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'fcaaf2bd-65c7-44cc-89ee-fc6f8b269cf8',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
[ERROR][2025-07-21 22:05:20] ...lsp/handlers.lua:562	"[streamChoices] Request id invalid, should have \"completionId\" and \"created\": {\n  headerRequestId: 'e86ff4b7-3d41-4d0f-a856-564034e7aa5b',\n  completionId: '',\n  created: 0,\n  serverExperiments: '',\n  deploymentId: ''\n}"
